Province_State,date,total_deaths
Montana,2020-04-27,14
Montana,2020-04-28,15
Montana,2020-04-29,16
Montana,2020-04-30,16
Montana,2020-05-01,16
Montana,2020-05-02,16
Montana,2020-05-03,16
Montana,2020-05-04,16
Montana,2020-05-05,16
Montana,2020-05-06,16
Montana,2020-05-07,16
Montana,2020-05-08,16
Montana,2020-05-09,16
Montana,2020-05-10,16
Montana,2020-05-11,16
Montana,2020-05-12,16
Montana,2020-05-13,16
Montana,2020-05-14,16
Montana,2020-05-15,16
Montana,2020-05-16,16
Montana,2020-05-17,16
Montana,2020-05-18,16
Montana,2020-05-19,16
Montana,2020-05-20,16
Montana,2020-05-21,16
Montana,2020-05-22,16
Montana,2020-05-23,16
Montana,2020-05-24,16
Montana,2020-05-25,16
Montana,2020-05-26,17
Montana,2020-05-27,17
Montana,2020-05-28,17
Montana,2020-05-29,17
Montana,2020-05-30,17
Montana,2020-05-31,17
Montana,2020-06-01,17
Montana,2020-06-02,17
Montana,2020-06-03,17
Montana,2020-06-04,17
Montana,2020-06-05,18
Montana,2020-06-06,18
Montana,2020-06-07,18
Montana,2020-06-08,18
Montana,2020-06-09,18
Montana,2020-06-10,18
Montana,2020-06-11,18
Montana,2020-06-12,18
Montana,2020-06-13,18
Montana,2020-06-14,19
Montana,2020-06-15,19
Montana,2020-06-16,19
Montana,2020-06-17,20
Montana,2020-06-18,20
Montana,2020-06-19,20
Montana,2020-06-20,20
Montana,2020-06-21,20
Montana,2020-06-22,21
Montana,2020-06-23,21
Montana,2020-06-24,21
Montana,2020-06-25,21
Montana,2020-06-26,22
Montana,2020-06-27,22
Montana,2020-06-28,22
Montana,2020-06-29,22
Montana,2020-06-30,22
Montana,2020-07-01,22
Montana,2020-07-02,22
Montana,2020-07-03,23
Montana,2020-07-04,23
Montana,2020-07-05,23
Montana,2020-07-06,23
Montana,2020-07-07,23
Montana,2020-07-08,23
Montana,2020-07-09,25
Montana,2020-07-10,28
Montana,2020-07-11,29
Montana,2020-07-12,29
Montana,2020-07-13,32
Montana,2020-07-14,34
Montana,2020-07-15,34
Montana,2020-07-16,35
Montana,2020-07-17,37
Montana,2020-07-18,37
Montana,2020-07-19,37
Montana,2020-07-20,39
Montana,2020-07-21,40
Montana,2020-07-22,42
Montana,2020-07-23,43
Montana,2020-07-24,46
Montana,2020-07-25,46
Montana,2020-07-26,46
Montana,2020-07-27,47
Montana,2020-07-28,51
Montana,2020-07-29,54
Montana,2020-07-30,55
Montana,2020-07-31,60
Montana,2020-08-01,61
Montana,2020-08-02,61
Montana,2020-08-03,64
Montana,2020-08-04,64
Montana,2020-08-05,65
Montana,2020-08-06,65
Montana,2020-08-07,70
Montana,2020-08-08,75
Montana,2020-08-09,75
Montana,2020-08-10,75
Montana,2020-08-11,77
Montana,2020-08-12,80
Montana,2020-08-13,81
Montana,2020-08-14,81
Montana,2020-08-15,82
Montana,2020-08-16,82
Montana,2020-08-17,82
Montana,2020-08-18,84
Montana,2020-08-19,84
Montana,2020-08-20,89
Montana,2020-08-21,89
Montana,2020-08-22,90
Montana,2020-08-23,90
Montana,2020-08-24,91
Montana,2020-08-25,97
Montana,2020-08-26,98
Montana,2020-08-27,98
Montana,2020-08-28,100
Montana,2020-08-29,104
Montana,2020-08-30,104
Montana,2020-08-31,104
Montana,2020-09-01,105
Montana,2020-09-02,109
Montana,2020-09-03,111
Montana,2020-09-04,114
Montana,2020-09-05,116
Montana,2020-09-06,117
Montana,2020-09-07,118
Montana,2020-09-08,119
Montana,2020-09-09,122
Montana,2020-09-10,123
Montana,2020-09-11,131
Montana,2020-09-12,133
Montana,2020-09-13,135
Montana,2020-09-14,138
Montana,2020-09-15,140
Montana,2020-09-16,141
Montana,2020-09-17,143
Montana,2020-09-18,146
Montana,2020-09-19,156
Montana,2020-09-20,157
Montana,2020-09-21,160
Montana,2020-09-22,163
Montana,2020-09-23,165
Montana,2020-09-24,165
Montana,2020-09-25,170
Montana,2020-09-26,171
Montana,2020-09-27,173
Montana,2020-09-28,174
Montana,2020-09-29,177
Montana,2020-09-30,180
Montana,2020-10-01,181
Montana,2020-10-02,186
Montana,2020-10-03,186
Montana,2020-10-04,187
Montana,2020-10-05,190
Montana,2020-10-06,192
Montana,2020-10-07,193
Montana,2020-10-08,197
Montana,2020-10-09,206
Montana,2020-10-10,209
Montana,2020-10-11,210
Montana,2020-10-12,212
Montana,2020-10-13,217
Montana,2020-10-14,225
Montana,2020-10-15,230
Montana,2020-10-16,235
Montana,2020-10-17,239
Montana,2020-10-18,241
Montana,2020-10-19,241
Montana,2020-10-20,252
Montana,2020-10-21,275
Montana,2020-10-22,278
Montana,2020-10-23,282
Montana,2020-10-24,294
Montana,2020-10-25,297
Montana,2020-10-26,303
Montana,2020-10-27,305
Montana,2020-10-28,325
Montana,2020-10-29,337
Montana,2020-10-30,364
Montana,2020-10-31,375
Montana,2020-11-01,376
Montana,2020-11-02,386
Montana,2020-11-03,399
Montana,2020-11-04,404
Montana,2020-11-05,407
Montana,2020-11-06,419
Montana,2020-11-07,445
Montana,2020-11-08,456
Montana,2020-11-09,457
Montana,2020-11-10,462
Montana,2020-11-11,472
Montana,2020-11-12,472
Montana,2020-11-13,477
Montana,2020-11-14,514
Montana,2020-11-15,520
Montana,2020-11-16,522
Montana,2020-11-17,543
Montana,2020-11-18,561
Montana,2020-11-19,561
Montana,2020-11-20,567
Montana,2020-11-21,600
Montana,2020-11-22,603
Montana,2020-11-23,614
Montana,2020-11-24,630
Montana,2020-11-25,652
Montana,2020-11-26,658
Montana,2020-11-27,657
Montana,2020-11-28,669
Montana,2020-11-29,671
Montana,2020-11-30,681
Montana,2020-12-01,698
Montana,2020-12-02,713
Montana,2020-12-03,722
Montana,2020-12-04,727
Montana,2020-12-05,734
Montana,2020-12-06,736
Montana,2020-12-07,742
Montana,2020-12-08,763
Montana,2020-12-09,771
Montana,2020-12-10,781
Montana,2020-12-11,805
Montana,2020-12-12,816
Montana,2020-12-13,818
Montana,2020-12-14,818
Montana,2020-12-15,826
Montana,2020-12-16,836
Montana,2020-12-17,849
Montana,2020-12-18,854
Montana,2020-12-19,864
Montana,2020-12-20,865
Montana,2020-12-21,881
Montana,2020-12-22,895
Montana,2020-12-23,914
Montana,2020-12-24,916
Montana,2020-12-25,916
Montana,2020-12-26,919
Montana,2020-12-27,924
Montana,2020-12-28,927
Montana,2020-12-29,939
Montana,2020-12-30,950
Montana,2020-12-31,961
Montana,2021-01-01,961
Montana,2021-01-02,971
Montana,2021-01-03,972
Montana,2021-01-04,975
Montana,2021-01-05,1005
Montana,2021-01-06,1015
Montana,2021-01-07,1038
Montana,2021-01-08,1049
Montana,2021-01-09,1054
Montana,2021-01-10,1056
Montana,2021-01-11,1057
Montana,2021-01-12,1067
Montana,2021-01-13,1069
Montana,2021-01-14,1077
Montana,2021-01-15,1086
Montana,2021-01-16,1088
Montana,2021-01-17,1092
Montana,2021-01-18,1093
Montana,2021-01-19,1093
Montana,2021-01-20,1094
Montana,2021-01-21,1100
Montana,2021-01-22,1104
Montana,2021-01-23,1141
Montana,2021-01-24,1151
Montana,2021-01-25,1151
Montana,2021-01-26,1185
Montana,2021-01-27,1201
Montana,2021-01-28,1210
Montana,2021-01-29,1227
Montana,2021-01-30,1232
Montana,2021-01-31,1233
Montana,2021-02-01,1234
Montana,2021-02-02,1249
Montana,2021-02-03,1303
Montana,2021-02-04,1308
Montana,2021-02-05,1307
Montana,2021-02-06,1312
Montana,2021-02-07,1314
Montana,2021-02-08,1314
Montana,2021-02-09,1315
Montana,2021-02-10,1320
Montana,2021-02-11,1320
Montana,2021-02-12,1324
Montana,2021-02-13,1327
Montana,2021-02-14,1327
Montana,2021-02-15,1328
Montana,2021-02-16,1331
Montana,2021-02-17,1334
Montana,2021-02-18,1337
Montana,2021-02-19,1339
Montana,2021-02-20,1341
Montana,2021-02-21,1342
Montana,2021-02-22,1341
Montana,2021-02-23,1346
Montana,2021-02-24,1348
Montana,2021-02-25,1350
Montana,2021-02-26,1354
Montana,2021-02-27,1356
Montana,2021-02-28,1357
Montana,2021-03-01,1357
Montana,2021-03-02,1372
Montana,2021-03-03,1373
Montana,2021-03-04,1375
Montana,2021-03-05,1379
Montana,2021-03-06,1379
Montana,2021-03-07,1381
Montana,2021-03-08,1381
Montana,2021-03-09,1385
Montana,2021-03-10,1387
Montana,2021-03-11,1391
Montana,2021-03-12,1392
Montana,2021-03-13,1392
Montana,2021-03-14,1392
Montana,2021-03-15,1393
Montana,2021-03-16,1396
Montana,2021-03-17,1396
Montana,2021-03-18,1406
Montana,2021-03-19,1409
Montana,2021-03-20,1414
Montana,2021-03-21,1414
Montana,2021-03-22,1414
Montana,2021-03-23,1419
Montana,2021-03-24,1431
Montana,2021-03-25,1435
Montana,2021-03-26,1435
Montana,2021-03-27,1436
Montana,2021-03-28,1436
Montana,2021-03-29,1436
Montana,2021-03-30,1437
Montana,2021-03-31,1437
Montana,2021-04-01,1438
Montana,2021-04-02,1454
Montana,2021-04-03,1465
Montana,2021-04-04,1466
Montana,2021-04-05,1466
Montana,2021-04-06,1477
Montana,2021-04-07,1489
Montana,2021-04-08,1494
Montana,2021-04-09,1521
Montana,2021-04-10,1523
Montana,2021-04-11,1523
Montana,2021-04-12,1524
Montana,2021-04-13,1526
Montana,2021-04-14,1526
Montana,2021-04-15,1528
Montana,2021-04-16,1537
Montana,2021-04-17,1545
Montana,2021-04-18,1546
Montana,2021-04-19,1546
Montana,2021-04-20,1552
Montana,2021-04-21,1557
Montana,2021-04-22,1557
Montana,2021-04-23,1559
Montana,2021-04-24,1563
Montana,2021-04-25,1563
Montana,2021-04-26,1563
Montana,2021-04-27,1566
Montana,2021-04-28,1567
Montana,2021-04-29,1570
Montana,2021-04-30,1571
Montana,2021-05-01,1574
Montana,2021-05-02,1574
Montana,2021-05-03,1574
Montana,2021-05-04,1577
Montana,2021-05-05,1578
Montana,2021-05-06,1580
Montana,2021-05-07,1592
Montana,2021-05-08,1592
Montana,2021-05-09,1592
Montana,2021-05-10,1592
Montana,2021-05-11,1593
Montana,2021-05-12,1595
Montana,2021-05-13,1597
Montana,2021-05-14,1598
Montana,2021-05-15,1598
Montana,2021-05-16,1598
Montana,2021-05-17,1598
Montana,2021-05-18,1602
Montana,2021-05-19,1602
Montana,2021-05-20,1604
Montana,2021-05-21,1604
Montana,2021-05-22,1603
Montana,2021-05-23,1603
Montana,2021-05-24,1603
Montana,2021-05-25,1606
Montana,2021-05-26,1607
Montana,2021-05-27,1610
Montana,2021-05-28,1612
Montana,2021-05-29,1613
Montana,2021-05-30,1613
Montana,2021-05-31,1613
Montana,2021-06-01,1613
Montana,2021-06-02,1621
Montana,2021-06-03,1627
Montana,2021-06-04,1632
Montana,2021-06-05,1632
Montana,2021-06-06,1632
Montana,2021-06-07,1633
Montana,2021-06-08,1634
Montana,2021-06-09,1636
Montana,2021-06-10,1638
Montana,2021-06-11,1641
Montana,2021-06-12,1641
Montana,2021-06-13,1641
Montana,2021-06-14,1643
Montana,2021-06-15,1647
Montana,2021-06-16,1649
Montana,2021-06-17,1651
Montana,2021-06-18,1651
Montana,2021-06-19,1651
Montana,2021-06-20,1651
Montana,2021-06-21,1652
Montana,2021-06-22,1655
Montana,2021-06-23,1657
Montana,2021-06-24,1661
Montana,2021-06-25,1662
Montana,2021-06-26,1662
Montana,2021-06-27,1662
Montana,2021-06-28,1662
Montana,2021-06-29,1665
Montana,2021-06-30,1665
Montana,2021-07-01,1666
Montana,2021-07-02,1666
Montana,2021-07-03,1666
Montana,2021-07-04,1666
Montana,2021-07-05,1666
Montana,2021-07-06,1668
Montana,2021-07-07,1671
Montana,2021-07-08,1672
Montana,2021-07-09,1673
Montana,2021-07-10,1673
Montana,2021-07-11,1673
Montana,2021-07-12,1674
Montana,2021-07-13,1676
Montana,2021-07-14,1683
Montana,2021-07-15,1686
Montana,2021-07-16,1691
Montana,2021-07-17,1691
Montana,2021-07-18,1691
Montana,2021-07-19,1692
Montana,2021-07-20,1693
Montana,2021-07-21,1694
Montana,2021-07-22,1695
Montana,2021-07-23,1695
Montana,2021-07-24,1695
Montana,2021-07-25,1695
Montana,2021-07-26,1695
Montana,2021-07-27,1699
Montana,2021-07-28,1704
Montana,2021-07-29,1704
Montana,2021-07-30,1704
Montana,2021-07-31,1704
Montana,2021-08-01,1704
Montana,2021-08-02,1708
Montana,2021-08-03,1716
Montana,2021-08-04,1718
Montana,2021-08-05,1720
Montana,2021-08-06,1722
Montana,2021-08-07,1722
Montana,2021-08-08,1722
Montana,2021-08-09,1723
Montana,2021-08-10,1726
Montana,2021-08-11,1726
Montana,2021-08-12,1729
Montana,2021-08-13,1730
Montana,2021-08-14,1730
Montana,2021-08-15,1730
Montana,2021-08-16,1736
Montana,2021-08-17,1743
Montana,2021-08-18,1749
Montana,2021-08-19,1752
Montana,2021-08-20,1755
Montana,2021-08-21,1755
Montana,2021-08-22,1755
Montana,2021-08-23,1760
Montana,2021-08-24,1768
Montana,2021-08-25,1773
Montana,2021-08-26,1781
Montana,2021-08-27,1783
Montana,2021-08-28,1783
Montana,2021-08-29,1783
Montana,2021-08-30,1787
Montana,2021-08-31,1800
Montana,2021-09-01,1803
Montana,2021-09-02,1807
Montana,2021-09-03,1811
Montana,2021-09-04,1811
Montana,2021-09-05,1811
Montana,2021-09-06,1811
Montana,2021-09-07,1814
Montana,2021-09-08,1828
Montana,2021-09-09,1830
Montana,2021-09-10,1834
Montana,2021-09-11,1834
Montana,2021-09-12,1834
Montana,2021-09-13,1842
Montana,2021-09-14,1847
Montana,2021-09-15,1858
Montana,2021-09-16,1865
Montana,2021-09-17,1877
Montana,2021-09-18,1877
Montana,2021-09-19,1877
Montana,2021-09-20,1887
Montana,2021-09-21,1901
Montana,2021-09-22,1914
Montana,2021-09-23,1930
Montana,2021-09-24,1945
Montana,2021-09-25,1945
Montana,2021-09-26,1945
Montana,2021-09-27,1973
Montana,2021-09-28,1989
Montana,2021-09-29,2001
Montana,2021-09-30,2009
Montana,2021-10-01,2017
Montana,2021-10-02,2017
Montana,2021-10-03,2017
Montana,2021-10-04,2022
Montana,2021-10-05,2048
Montana,2021-10-06,2061
Montana,2021-10-07,2070
Montana,2021-10-08,2079
Montana,2021-10-09,2079
Montana,2021-10-10,2079
Montana,2021-10-11,2079
Montana,2021-10-12,2094
Montana,2021-10-13,2109
Montana,2021-10-14,2121
Montana,2021-10-15,2128
Montana,2021-10-16,2128
Montana,2021-10-17,2128
Montana,2021-10-18,2183
Montana,2021-10-19,2206
Montana,2021-10-20,2225
Montana,2021-10-21,2239
Montana,2021-10-22,2247
Montana,2021-10-23,2247
Montana,2021-10-24,2247
Montana,2021-10-25,2259
Montana,2021-10-26,2305
Montana,2021-10-27,2321
Montana,2021-10-28,2329
Montana,2021-10-29,2346
Montana,2021-10-30,2346
Montana,2021-10-31,2346
Montana,2021-11-01,2366
Montana,2021-11-02,2380
Montana,2021-11-03,2396
Montana,2021-11-04,2405
Montana,2021-11-05,2415
Montana,2021-11-06,2415
Montana,2021-11-07,2415
Montana,2021-11-08,2423
Montana,2021-11-09,2437
Montana,2021-11-10,2451
Montana,2021-11-11,2451
Montana,2021-11-12,2479
Montana,2021-11-13,2479
Montana,2021-11-14,2479
Montana,2021-11-15,2490
Montana,2021-11-16,2513
Montana,2021-11-17,2523
Montana,2021-11-18,2540
Montana,2021-11-19,2547
Montana,2021-11-20,2547
Montana,2021-11-21,2547
Montana,2021-11-22,2567
Montana,2021-11-23,2605
Montana,2021-11-24,2612
Montana,2021-11-25,2612
Montana,2021-11-26,2631
Montana,2021-11-27,2631
Montana,2021-11-28,2631
Montana,2021-11-29,2638
Montana,2021-11-30,2671
Montana,2021-12-01,2722
Montana,2021-12-02,2739
Montana,2021-12-03,2739
Montana,2021-12-04,2739
Montana,2021-12-05,2739
Montana,2021-12-06,2768
Montana,2021-12-07,2777
Montana,2021-12-08,2781
Montana,2021-12-09,2788
Montana,2021-12-10,2821
Montana,2021-12-11,2821
Montana,2021-12-12,2821
Montana,2021-12-13,2830
Montana,2021-12-14,2853
Montana,2021-12-15,2869
Montana,2021-12-16,2873
Montana,2021-12-17,2877
Montana,2021-12-18,2877
Montana,2021-12-19,2877
Montana,2021-12-20,2878
Montana,2021-12-21,2889
Montana,2021-12-22,2890
Montana,2021-12-23,2895
Montana,2021-12-24,2895
Montana,2021-12-25,2895
Montana,2021-12-26,2895
Montana,2021-12-27,2899
Montana,2021-12-28,2904
Montana,2021-12-29,2905
Montana,2021-12-30,2906
Montana,2021-12-31,2906
Montana,2022-01-01,2906
Montana,2022-01-02,2906
Montana,2022-01-03,2908
Montana,2022-01-04,2911
Montana,2022-01-05,2912
Montana,2022-01-06,2916
Montana,2022-01-07,2917
Montana,2022-01-08,2917
Montana,2022-01-09,2917
Montana,2022-01-10,2921
Montana,2022-01-11,2927
Montana,2022-01-12,2933
Montana,2022-01-13,2935
Montana,2022-01-14,2945
Montana,2022-01-15,2945
Montana,2022-01-16,2945
Montana,2022-01-17,2945
Montana,2022-01-18,2957
Montana,2022-01-19,2964
Montana,2022-01-20,2966
Montana,2022-01-21,2976
Montana,2022-01-22,2976
Montana,2022-01-23,2976
Montana,2022-01-24,2985
Montana,2022-01-25,2987
Montana,2022-01-26,2990
Montana,2022-01-27,2990
Montana,2022-01-28,2993
Montana,2022-01-29,2993
Montana,2022-01-30,2993
Montana,2022-01-31,3000
Montana,2022-02-01,3016
Montana,2022-02-02,3026
Montana,2022-02-03,3029
Montana,2022-02-04,3031
Montana,2022-02-05,3031
Montana,2022-02-06,3031
Montana,2022-02-07,3037
Montana,2022-02-08,3043
Montana,2022-02-09,3051
Montana,2022-02-10,3061
Montana,2022-02-11,3067
Montana,2022-02-12,3067
Montana,2022-02-13,3067
Montana,2022-02-14,3072
Montana,2022-02-15,3083
Montana,2022-02-16,3091
Montana,2022-02-17,3099
Montana,2022-02-18,3105
Montana,2022-02-19,3105
Montana,2022-02-20,3105
Montana,2022-02-21,3105
Montana,2022-02-22,3125
Montana,2022-02-23,3156
Montana,2022-02-24,3162
Montana,2022-02-25,3172
Montana,2022-02-26,3172
Montana,2022-02-27,3172
Montana,2022-02-28,3187
Montana,2022-03-01,3189
Montana,2022-03-02,3191
Montana,2022-03-03,3203
Montana,2022-03-04,3204
Montana,2022-03-05,3204
Montana,2022-03-06,3204
Montana,2022-03-07,3208
Montana,2022-03-08,3209
Montana,2022-03-09,3211
Montana,2022-03-10,3221
Montana,2022-03-11,3223
Montana,2022-03-12,3223
Montana,2022-03-13,3223
Montana,2022-03-14,3223
Montana,2022-03-15,3226
Montana,2022-03-16,3228
Montana,2022-03-17,3231
Montana,2022-03-18,3234
Montana,2022-03-19,3234
Montana,2022-03-20,3234
Montana,2022-03-21,3236
Montana,2022-03-22,3237
Montana,2022-03-23,3238
Montana,2022-03-24,3240
Montana,2022-03-25,3242
Montana,2022-03-26,3242
Montana,2022-03-27,3242
Montana,2022-03-28,3245
Montana,2022-03-29,3246
Montana,2022-03-30,3246
Montana,2022-03-31,3247
Montana,2022-04-01,3249
Montana,2022-04-02,3249
Montana,2022-04-03,3249
Montana,2022-04-04,3249
Montana,2022-04-05,3249
Montana,2022-04-06,3249
Montana,2022-04-07,3255
Montana,2022-04-08,3255
Montana,2022-04-09,3255
Montana,2022-04-10,3255
Montana,2022-04-11,3255
Montana,2022-04-12,3259
Montana,2022-04-13,3259
Montana,2022-04-14,3260
Montana,2022-04-15,3260
Montana,2022-04-16,3260
Montana,2022-04-17,3260
Montana,2022-04-18,3260
Montana,2022-04-19,3261
Montana,2022-04-20,3262
Montana,2022-04-21,3262
Montana,2022-04-22,3262
Montana,2022-04-23,3262
Montana,2022-04-24,3262
Montana,2022-04-25,3300
Montana,2022-04-26,3322
Montana,2022-04-27,3354
Montana,2022-04-28,3356
Montana,2022-04-29,3360
Montana,2022-04-30,3360
Montana,2022-05-01,3360
Montana,2022-05-02,3373
Montana,2022-05-03,3375
Montana,2022-05-04,3375
Montana,2022-05-05,3374
Montana,2022-05-06,3378
Montana,2022-05-07,3378
Montana,2022-05-08,3378
Montana,2022-05-09,3378
Montana,2022-05-10,3378
Montana,2022-05-11,3378
Montana,2022-05-12,3378
Montana,2022-05-13,3381
Montana,2022-05-14,3381
Montana,2022-05-15,3381
Montana,2022-05-16,3381
Montana,2022-05-17,3381
Montana,2022-05-18,3381
Montana,2022-05-19,3381
Montana,2022-05-20,3385
Montana,2022-05-21,3385
Montana,2022-05-22,3385
Montana,2022-05-23,3385
Montana,2022-05-24,3385
Montana,2022-05-25,3385
Montana,2022-05-26,3385
Montana,2022-05-27,3400
Montana,2022-05-28,3400
Montana,2022-05-29,3400
Montana,2022-05-30,3400
Montana,2022-05-31,3400
Montana,2022-06-01,3400
Montana,2022-06-02,3400
Montana,2022-06-03,3400
Montana,2022-06-04,3400
Montana,2022-06-05,3400
Montana,2022-06-06,3400
Montana,2022-06-07,3423
Montana,2022-06-08,3423
Montana,2022-06-09,3423
Montana,2022-06-10,3434
Montana,2022-06-11,3434
Montana,2022-06-12,3434
Montana,2022-06-13,3434
Montana,2022-06-14,3434
Montana,2022-06-15,3434
Montana,2022-06-16,3434
Montana,2022-06-17,3440
Montana,2022-06-18,3440
Montana,2022-06-19,3440
Montana,2022-06-20,3440
Montana,2022-06-21,3440
Montana,2022-06-22,3440
Montana,2022-06-23,3440
Montana,2022-06-24,3444
Montana,2022-06-25,3444
Montana,2022-06-26,3444
Montana,2022-06-27,3444
Montana,2022-06-28,3444
Montana,2022-06-29,3444
Montana,2022-06-30,3444
Montana,2022-07-01,3445
Montana,2022-07-02,3445
Montana,2022-07-03,3445
Montana,2022-07-04,3445
Montana,2022-07-05,3445
Montana,2022-07-06,3445
Montana,2022-07-07,3445
Montana,2022-07-08,3450
Montana,2022-07-09,3450
Montana,2022-07-10,3450
Montana,2022-07-11,3450
Montana,2022-07-12,3450
Montana,2022-07-13,3450
Montana,2022-07-14,3450
Montana,2022-07-15,3455
Montana,2022-07-16,3455
Montana,2022-07-17,3455
Montana,2022-07-18,3455
Montana,2022-07-19,3455
Montana,2022-07-20,3455
Montana,2022-07-21,3455
Montana,2022-07-22,3467
Montana,2022-07-23,3467
Montana,2022-07-24,3467
Montana,2022-07-25,3467
Montana,2022-07-26,3467
Montana,2022-07-27,3467
Montana,2022-07-28,3467
Montana,2022-07-29,3473
Montana,2022-07-30,3473
Montana,2022-07-31,3473
Montana,2022-08-01,3473
Montana,2022-08-02,3473
Montana,2022-08-03,3473
Montana,2022-08-04,3473
Montana,2022-08-05,3481
Montana,2022-08-06,3481
Montana,2022-08-07,3481
Montana,2022-08-08,3481
Montana,2022-08-09,3481
Montana,2022-08-10,3481
Montana,2022-08-11,3481
Montana,2022-08-12,3481
Montana,2022-08-13,3481
Montana,2022-08-14,3481
Montana,2022-08-15,3481
Montana,2022-08-16,3481
Montana,2022-08-17,3481
Montana,2022-08-18,3481
Montana,2022-08-19,3490
Montana,2022-08-20,3490
Montana,2022-08-21,3490
Montana,2022-08-22,3490
Montana,2022-08-23,3490
Montana,2022-08-24,3490
Montana,2022-08-25,3490
Montana,2022-08-26,3504
Montana,2022-08-27,3504
Montana,2022-08-28,3504
Montana,2022-08-29,3504
Montana,2022-08-30,3504
Montana,2022-08-31,3504
Montana,2022-09-01,3504
Montana,2022-09-02,3502
Montana,2022-09-03,3502
Montana,2022-09-04,3502
Montana,2022-09-05,3502
Montana,2022-09-06,3502
Montana,2022-09-07,3502
Montana,2022-09-08,3502
Montana,2022-09-09,3509
Montana,2022-09-10,3509
Montana,2022-09-11,3509
Montana,2022-09-12,3509
Montana,2022-09-13,3509
Montana,2022-09-14,3509
Montana,2022-09-15,3509
Montana,2022-09-16,3512
Montana,2022-09-17,3512
Montana,2022-09-18,3512
Montana,2022-09-19,3512
Montana,2022-09-20,3512
Montana,2022-09-21,3512
Montana,2022-09-22,3512
Montana,2022-09-23,3518
Montana,2022-09-24,3518
Montana,2022-09-25,3518
Montana,2022-09-26,3518
Montana,2022-09-27,3518
Montana,2022-09-28,3518
Montana,2022-09-29,3518
Montana,2022-09-30,3520
Montana,2022-10-01,3520
Montana,2022-10-02,3520
Montana,2022-10-03,3520
Montana,2022-10-04,3520
Montana,2022-10-05,3520
Montana,2022-10-06,3520
Montana,2022-10-07,3555
Montana,2022-10-08,3555
Montana,2022-10-09,3555
Montana,2022-10-10,3555
Montana,2022-10-11,3555
