Province_State,date,total_cases
North Dakota,2022-11-20,275637
North Dakota,2022-11-21,275824
North Dakota,2022-11-22,275995
North Dakota,2022-11-23,276217
North Dakota,2022-11-24,276249
North Dakota,2022-11-25,276409
North Dakota,2022-11-26,276469
North Dakota,2022-11-27,276526
North Dakota,2022-11-28,276775
North Dakota,2022-11-29,277010
North Dakota,2022-11-30,277180
North Dakota,2022-12-01,277347
North Dakota,2022-12-02,277493
North Dakota,2022-12-03,277518
North Dakota,2022-12-04,277565
North Dakota,2022-12-05,277797
North Dakota,2022-12-06,278004
North Dakota,2022-12-07,278166
North Dakota,2022-12-08,278392
North Dakota,2022-12-09,278596
North Dakota,2022-12-10,278638
North Dakota,2022-12-11,278700
North Dakota,2022-12-12,278909
North Dakota,2022-12-13,279105
North Dakota,2022-12-14,279221
North Dakota,2022-12-15,279339
North Dakota,2022-12-16,279416
North Dakota,2022-12-17,279456
North Dakota,2022-12-18,279489
North Dakota,2022-12-19,279662
North Dakota,2022-12-20,279804
North Dakota,2022-12-21,279949
North Dakota,2022-12-22,280054
North Dakota,2022-12-23,280147
North Dakota,2022-12-24,280165
North Dakota,2022-12-25,280184
North Dakota,2022-12-26,280218
North Dakota,2022-12-27,280365
North Dakota,2022-12-28,280492
North Dakota,2022-12-29,280602
North Dakota,2022-12-30,280720
North Dakota,2022-12-31,280797
North Dakota,2023-01-01,280818
North Dakota,2023-01-02,280850
North Dakota,2023-01-03,280958
North Dakota,2023-01-04,281090
North Dakota,2023-01-05,281192
North Dakota,2023-01-06,281309
North Dakota,2023-01-07,281325
North Dakota,2023-01-08,281353
North Dakota,2023-01-09,281481
North Dakota,2023-01-10,281612
North Dakota,2023-01-11,281722
North Dakota,2023-01-12,281816
North Dakota,2023-01-13,281891
North Dakota,2023-01-14,281909
North Dakota,2023-01-15,281927
North Dakota,2023-01-16,281990
North Dakota,2023-01-17,282112
North Dakota,2023-01-18,282222
North Dakota,2023-01-19,282274
North Dakota,2023-01-20,282410
North Dakota,2023-01-21,282427
North Dakota,2023-01-22,282451
North Dakota,2023-01-23,282600
North Dakota,2023-01-24,282742
North Dakota,2023-01-25,282897
North Dakota,2023-01-26,283028
North Dakota,2023-01-27,283145
North Dakota,2023-01-28,283168
North Dakota,2023-01-29,283196
North Dakota,2023-01-30,283394
North Dakota,2023-01-31,283581
North Dakota,2023-02-01,283724
North Dakota,2023-02-02,283844
North Dakota,2023-02-03,283986
North Dakota,2023-02-04,284024
North Dakota,2023-02-05,284061
North Dakota,2023-02-06,284251
North Dakota,2023-02-07,284375
North Dakota,2023-02-08,284531
North Dakota,2023-02-09,284662
North Dakota,2023-02-10,284806
North Dakota,2023-02-11,284843
North Dakota,2023-02-12,284865
North Dakota,2023-02-13,285060
North Dakota,2023-02-14,285211
North Dakota,2023-02-15,285296
North Dakota,2023-02-16,285402
North Dakota,2023-02-17,285503
North Dakota,2023-02-18,285528
North Dakota,2023-02-19,285566
North Dakota,2023-02-20,285798
North Dakota,2023-02-21,285951
North Dakota,2023-02-22,286121
North Dakota,2023-02-23,286244
North Dakota,2023-02-24,286358
North Dakota,2023-02-25,286388
North Dakota,2023-02-26,286429
North Dakota,2023-02-27,286624
North Dakota,2023-02-28,286765
North Dakota,2023-03-01,286867
North Dakota,2023-03-02,286950
North Dakota,2023-03-03,286950
North Dakota,2023-03-04,286950
North Dakota,2023-03-05,286950
North Dakota,2023-03-06,286950
North Dakota,2023-03-07,286950
North Dakota,2023-03-08,286950
North Dakota,2023-03-09,286950
Northern Mariana Islands,2020-01-22,0
Northern Mariana Islands,2020-01-23,0
Northern Mariana Islands,2020-01-24,0
Northern Mariana Islands,2020-01-25,0
Northern Mariana Islands,2020-01-26,0
Northern Mariana Islands,2020-01-27,0
Northern Mariana Islands,2020-01-28,0
Northern Mariana Islands,2020-01-29,0
Northern Mariana Islands,2020-01-30,0
Northern Mariana Islands,2020-01-31,0
Northern Mariana Islands,2020-02-01,0
Northern Mariana Islands,2020-02-02,0
Northern Mariana Islands,2020-02-03,0
Northern Mariana Islands,2020-02-04,0
Northern Mariana Islands,2020-02-05,0
Northern Mariana Islands,2020-02-06,0
Northern Mariana Islands,2020-02-07,0
Northern Mariana Islands,2020-02-08,0
Northern Mariana Islands,2020-02-09,0
Northern Mariana Islands,2020-02-10,0
Northern Mariana Islands,2020-02-11,0
Northern Mariana Islands,2020-02-12,0
Northern Mariana Islands,2020-02-13,0
Northern Mariana Islands,2020-02-14,0
Northern Mariana Islands,2020-02-15,0
Northern Mariana Islands,2020-02-16,0
Northern Mariana Islands,2020-02-17,0
Northern Mariana Islands,2020-02-18,0
Northern Mariana Islands,2020-02-19,0
Northern Mariana Islands,2020-02-20,0
Northern Mariana Islands,2020-02-21,0
Northern Mariana Islands,2020-02-22,0
Northern Mariana Islands,2020-02-23,0
Northern Mariana Islands,2020-02-24,0
Northern Mariana Islands,2020-02-25,0
Northern Mariana Islands,2020-02-26,0
Northern Mariana Islands,2020-02-27,0
Northern Mariana Islands,2020-02-28,0
Northern Mariana Islands,2020-02-29,0
Northern Mariana Islands,2020-03-01,0
Northern Mariana Islands,2020-03-02,0
Northern Mariana Islands,2020-03-03,0
Northern Mariana Islands,2020-03-04,0
Northern Mariana Islands,2020-03-05,0
Northern Mariana Islands,2020-03-06,0
Northern Mariana Islands,2020-03-07,0
Northern Mariana Islands,2020-03-08,0
Northern Mariana Islands,2020-03-09,0
Northern Mariana Islands,2020-03-10,0
Northern Mariana Islands,2020-03-11,0
Northern Mariana Islands,2020-03-12,0
Northern Mariana Islands,2020-03-13,0
Northern Mariana Islands,2020-03-14,0
Northern Mariana Islands,2020-03-15,0
Northern Mariana Islands,2020-03-16,0
Northern Mariana Islands,2020-03-17,0
Northern Mariana Islands,2020-03-18,0
Northern Mariana Islands,2020-03-19,0
Northern Mariana Islands,2020-03-20,0
Northern Mariana Islands,2020-03-21,0
Northern Mariana Islands,2020-03-22,0
Northern Mariana Islands,2020-03-23,0
Northern Mariana Islands,2020-03-24,0
Northern Mariana Islands,2020-03-25,0
Northern Mariana Islands,2020-03-26,0
Northern Mariana Islands,2020-03-27,0
Northern Mariana Islands,2020-03-28,0
Northern Mariana Islands,2020-03-29,0
Northern Mariana Islands,2020-03-30,2
Northern Mariana Islands,2020-03-31,2
Northern Mariana Islands,2020-04-01,2
Northern Mariana Islands,2020-04-02,6
Northern Mariana Islands,2020-04-03,8
Northern Mariana Islands,2020-04-04,8
Northern Mariana Islands,2020-04-05,8
Northern Mariana Islands,2020-04-06,8
Northern Mariana Islands,2020-04-07,8
Northern Mariana Islands,2020-04-08,8
Northern Mariana Islands,2020-04-09,11
Northern Mariana Islands,2020-04-10,11
Northern Mariana Islands,2020-04-11,11
Northern Mariana Islands,2020-04-12,11
Northern Mariana Islands,2020-04-13,11
Northern Mariana Islands,2020-04-14,11
Northern Mariana Islands,2020-04-15,13
Northern Mariana Islands,2020-04-16,13
Northern Mariana Islands,2020-04-17,13
Northern Mariana Islands,2020-04-18,14
Northern Mariana Islands,2020-04-19,14
Northern Mariana Islands,2020-04-20,14
Northern Mariana Islands,2020-04-21,14
Northern Mariana Islands,2020-04-22,14
Northern Mariana Islands,2020-04-23,14
Northern Mariana Islands,2020-04-24,14
Northern Mariana Islands,2020-04-25,14
Northern Mariana Islands,2020-04-26,14
Northern Mariana Islands,2020-04-27,14
Northern Mariana Islands,2020-04-28,14
Northern Mariana Islands,2020-04-29,14
Northern Mariana Islands,2020-04-30,14
Northern Mariana Islands,2020-05-01,14
Northern Mariana Islands,2020-05-02,14
Northern Mariana Islands,2020-05-03,14
Northern Mariana Islands,2020-05-04,14
Northern Mariana Islands,2020-05-05,14
Northern Mariana Islands,2020-05-06,14
Northern Mariana Islands,2020-05-07,15
Northern Mariana Islands,2020-05-08,15
Northern Mariana Islands,2020-05-09,15
Northern Mariana Islands,2020-05-10,16
Northern Mariana Islands,2020-05-11,16
Northern Mariana Islands,2020-05-12,19
Northern Mariana Islands,2020-05-13,19
Northern Mariana Islands,2020-05-14,19
Northern Mariana Islands,2020-05-15,19
Northern Mariana Islands,2020-05-16,19
Northern Mariana Islands,2020-05-17,21
Northern Mariana Islands,2020-05-18,21
Northern Mariana Islands,2020-05-19,21
Northern Mariana Islands,2020-05-20,21
Northern Mariana Islands,2020-05-21,21
Northern Mariana Islands,2020-05-22,22
Northern Mariana Islands,2020-05-23,22
Northern Mariana Islands,2020-05-24,22
Northern Mariana Islands,2020-05-25,22
Northern Mariana Islands,2020-05-26,22
Northern Mariana Islands,2020-05-27,22
Northern Mariana Islands,2020-05-28,22
Northern Mariana Islands,2020-05-29,22
Northern Mariana Islands,2020-05-30,22
Northern Mariana Islands,2020-05-31,22
Northern Mariana Islands,2020-06-01,22
Northern Mariana Islands,2020-06-02,22
Northern Mariana Islands,2020-06-03,23
Northern Mariana Islands,2020-06-04,24
Northern Mariana Islands,2020-06-05,26
Northern Mariana Islands,2020-06-06,26
Northern Mariana Islands,2020-06-07,26
Northern Mariana Islands,2020-06-08,27
Northern Mariana Islands,2020-06-09,28
Northern Mariana Islands,2020-06-10,30
Northern Mariana Islands,2020-06-11,30
Northern Mariana Islands,2020-06-12,30
Northern Mariana Islands,2020-06-13,30
Northern Mariana Islands,2020-06-14,30
Northern Mariana Islands,2020-06-15,30
Northern Mariana Islands,2020-06-16,30
Northern Mariana Islands,2020-06-17,30
Northern Mariana Islands,2020-06-18,30
Northern Mariana Islands,2020-06-19,30
Northern Mariana Islands,2020-06-20,30
Northern Mariana Islands,2020-06-21,30
Northern Mariana Islands,2020-06-22,30
Northern Mariana Islands,2020-06-23,30
Northern Mariana Islands,2020-06-24,30
Northern Mariana Islands,2020-06-25,30
Northern Mariana Islands,2020-06-26,30
Northern Mariana Islands,2020-06-27,30
Northern Mariana Islands,2020-06-28,30
Northern Mariana Islands,2020-06-29,30
Northern Mariana Islands,2020-06-30,30
Northern Mariana Islands,2020-07-01,30
Northern Mariana Islands,2020-07-02,30
Northern Mariana Islands,2020-07-03,31
Northern Mariana Islands,2020-07-04,31
Northern Mariana Islands,2020-07-05,31
Northern Mariana Islands,2020-07-06,31
Northern Mariana Islands,2020-07-07,31
Northern Mariana Islands,2020-07-08,31
Northern Mariana Islands,2020-07-09,31
Northern Mariana Islands,2020-07-10,31
Northern Mariana Islands,2020-07-11,31
Northern Mariana Islands,2020-07-12,33
Northern Mariana Islands,2020-07-13,33
Northern Mariana Islands,2020-07-14,33
Northern Mariana Islands,2020-07-15,36
Northern Mariana Islands,2020-07-16,36
Northern Mariana Islands,2020-07-17,37
Northern Mariana Islands,2020-07-18,37
Northern Mariana Islands,2020-07-19,37
Northern Mariana Islands,2020-07-20,37
Northern Mariana Islands,2020-07-21,37
Northern Mariana Islands,2020-07-22,38
Northern Mariana Islands,2020-07-23,38
Northern Mariana Islands,2020-07-24,38
Northern Mariana Islands,2020-07-25,38
Northern Mariana Islands,2020-07-26,39
Northern Mariana Islands,2020-07-27,40
Northern Mariana Islands,2020-07-28,40
Northern Mariana Islands,2020-07-29,40
Northern Mariana Islands,2020-07-30,40
Northern Mariana Islands,2020-07-31,42
Northern Mariana Islands,2020-08-01,42
Northern Mariana Islands,2020-08-02,44
Northern Mariana Islands,2020-08-03,45
Northern Mariana Islands,2020-08-04,46
Northern Mariana Islands,2020-08-05,46
Northern Mariana Islands,2020-08-06,46
Northern Mariana Islands,2020-08-07,47
Northern Mariana Islands,2020-08-08,47
Northern Mariana Islands,2020-08-09,48
Northern Mariana Islands,2020-08-10,48
Northern Mariana Islands,2020-08-11,49
Northern Mariana Islands,2020-08-12,49
Northern Mariana Islands,2020-08-13,49
Northern Mariana Islands,2020-08-14,49
Northern Mariana Islands,2020-08-15,50
Northern Mariana Islands,2020-08-16,50
Northern Mariana Islands,2020-08-17,50
Northern Mariana Islands,2020-08-18,54
Northern Mariana Islands,2020-08-19,54
Northern Mariana Islands,2020-08-20,54
Northern Mariana Islands,2020-08-21,54
Northern Mariana Islands,2020-08-22,54
Northern Mariana Islands,2020-08-23,54
Northern Mariana Islands,2020-08-24,54
Northern Mariana Islands,2020-08-25,54
Northern Mariana Islands,2020-08-26,54
Northern Mariana Islands,2020-08-27,54
Northern Mariana Islands,2020-08-28,54
Northern Mariana Islands,2020-08-29,54
Northern Mariana Islands,2020-08-30,56
Northern Mariana Islands,2020-08-31,56
Northern Mariana Islands,2020-09-01,56
Northern Mariana Islands,2020-09-02,57
Northern Mariana Islands,2020-09-03,57
Northern Mariana Islands,2020-09-04,57
Northern Mariana Islands,2020-09-05,57
Northern Mariana Islands,2020-09-06,58
Northern Mariana Islands,2020-09-07,58
Northern Mariana Islands,2020-09-08,59
Northern Mariana Islands,2020-09-09,59
Northern Mariana Islands,2020-09-10,59
Northern Mariana Islands,2020-09-11,59
Northern Mariana Islands,2020-09-12,59
Northern Mariana Islands,2020-09-13,60
Northern Mariana Islands,2020-09-14,60
Northern Mariana Islands,2020-09-15,61
Northern Mariana Islands,2020-09-16,61
Northern Mariana Islands,2020-09-17,61
Northern Mariana Islands,2020-09-18,62
Northern Mariana Islands,2020-09-19,62
Northern Mariana Islands,2020-09-20,68
Northern Mariana Islands,2020-09-21,68
Northern Mariana Islands,2020-09-22,69
Northern Mariana Islands,2020-09-23,69
Northern Mariana Islands,2020-09-24,69
Northern Mariana Islands,2020-09-25,69
Northern Mariana Islands,2020-09-26,69
Northern Mariana Islands,2020-09-27,70
Northern Mariana Islands,2020-09-28,70
Northern Mariana Islands,2020-09-29,70
Northern Mariana Islands,2020-09-30,70
Northern Mariana Islands,2020-10-01,70
Northern Mariana Islands,2020-10-02,73
Northern Mariana Islands,2020-10-03,73
Northern Mariana Islands,2020-10-04,73
Northern Mariana Islands,2020-10-05,73
Northern Mariana Islands,2020-10-06,75
Northern Mariana Islands,2020-10-07,75
Northern Mariana Islands,2020-10-08,75
Northern Mariana Islands,2020-10-09,75
Northern Mariana Islands,2020-10-10,75
Northern Mariana Islands,2020-10-11,77
Northern Mariana Islands,2020-10-12,77
Northern Mariana Islands,2020-10-13,77
Northern Mariana Islands,2020-10-14,77
Northern Mariana Islands,2020-10-15,77
Northern Mariana Islands,2020-10-16,80
Northern Mariana Islands,2020-10-17,80
Northern Mariana Islands,2020-10-18,86
Northern Mariana Islands,2020-10-19,86
Northern Mariana Islands,2020-10-20,86
Northern Mariana Islands,2020-10-21,88
Northern Mariana Islands,2020-10-22,88
Northern Mariana Islands,2020-10-23,88
Northern Mariana Islands,2020-10-24,88
Northern Mariana Islands,2020-10-25,88
Northern Mariana Islands,2020-10-26,88
Northern Mariana Islands,2020-10-27,92
Northern Mariana Islands,2020-10-28,92
Northern Mariana Islands,2020-10-29,92
Northern Mariana Islands,2020-10-30,92
Northern Mariana Islands,2020-10-31,92
Northern Mariana Islands,2020-11-01,96
Northern Mariana Islands,2020-11-02,96
Northern Mariana Islands,2020-11-03,96
Northern Mariana Islands,2020-11-04,96
Northern Mariana Islands,2020-11-05,96
Northern Mariana Islands,2020-11-06,98
Northern Mariana Islands,2020-11-07,98
Northern Mariana Islands,2020-11-08,98
Northern Mariana Islands,2020-11-09,98
Northern Mariana Islands,2020-11-10,100
Northern Mariana Islands,2020-11-11,100
Northern Mariana Islands,2020-11-12,100
Northern Mariana Islands,2020-11-13,100
Northern Mariana Islands,2020-11-14,100
Northern Mariana Islands,2020-11-15,102
Northern Mariana Islands,2020-11-16,102
Northern Mariana Islands,2020-11-17,103
Northern Mariana Islands,2020-11-18,103
Northern Mariana Islands,2020-11-19,103
Northern Mariana Islands,2020-11-20,103
Northern Mariana Islands,2020-11-21,103
Northern Mariana Islands,2020-11-22,104
Northern Mariana Islands,2020-11-23,104
Northern Mariana Islands,2020-11-24,104
Northern Mariana Islands,2020-11-25,104
Northern Mariana Islands,2020-11-26,104
Northern Mariana Islands,2020-11-27,104
Northern Mariana Islands,2020-11-28,104
Northern Mariana Islands,2020-11-29,105
Northern Mariana Islands,2020-11-30,105
Northern Mariana Islands,2020-12-01,106
Northern Mariana Islands,2020-12-02,106
Northern Mariana Islands,2020-12-03,106
Northern Mariana Islands,2020-12-04,106
Northern Mariana Islands,2020-12-05,106
Northern Mariana Islands,2020-12-06,109
Northern Mariana Islands,2020-12-07,109
Northern Mariana Islands,2020-12-08,111
Northern Mariana Islands,2020-12-09,113
Northern Mariana Islands,2020-12-10,113
Northern Mariana Islands,2020-12-11,113
Northern Mariana Islands,2020-12-12,113
Northern Mariana Islands,2020-12-13,113
Northern Mariana Islands,2020-12-14,113
Northern Mariana Islands,2020-12-15,113
Northern Mariana Islands,2020-12-16,113
Northern Mariana Islands,2020-12-17,113
Northern Mariana Islands,2020-12-18,115
Northern Mariana Islands,2020-12-19,115
Northern Mariana Islands,2020-12-20,116
Northern Mariana Islands,2020-12-21,116
Northern Mariana Islands,2020-12-22,116
Northern Mariana Islands,2020-12-23,118
Northern Mariana Islands,2020-12-24,118
Northern Mariana Islands,2020-12-25,122
Northern Mariana Islands,2020-12-26,122
Northern Mariana Islands,2020-12-27,122
Northern Mariana Islands,2020-12-28,122
Northern Mariana Islands,2020-12-29,122
Northern Mariana Islands,2020-12-30,122
Northern Mariana Islands,2020-12-31,122
Northern Mariana Islands,2021-01-01,122
Northern Mariana Islands,2021-01-02,122
Northern Mariana Islands,2021-01-03,122
Northern Mariana Islands,2021-01-04,124
Northern Mariana Islands,2021-01-05,125
Northern Mariana Islands,2021-01-06,125
Northern Mariana Islands,2021-01-07,125
Northern Mariana Islands,2021-01-08,125
Northern Mariana Islands,2021-01-09,125
Northern Mariana Islands,2021-01-10,125
Northern Mariana Islands,2021-01-11,125
Northern Mariana Islands,2021-01-12,128
Northern Mariana Islands,2021-01-13,128
Northern Mariana Islands,2021-01-14,128
Northern Mariana Islands,2021-01-15,128
Northern Mariana Islands,2021-01-16,128
Northern Mariana Islands,2021-01-17,128
Northern Mariana Islands,2021-01-18,129
Northern Mariana Islands,2021-01-19,129
Northern Mariana Islands,2021-01-20,129
Northern Mariana Islands,2021-01-21,129
Northern Mariana Islands,2021-01-22,129
Northern Mariana Islands,2021-01-23,129
Northern Mariana Islands,2021-01-24,132
Northern Mariana Islands,2021-01-25,132
Northern Mariana Islands,2021-01-26,132
Northern Mariana Islands,2021-01-27,132
Northern Mariana Islands,2021-01-28,132
Northern Mariana Islands,2021-01-29,132
Northern Mariana Islands,2021-01-30,132
Northern Mariana Islands,2021-01-31,132
Northern Mariana Islands,2021-02-01,132
Northern Mariana Islands,2021-02-02,133
Northern Mariana Islands,2021-02-03,133
Northern Mariana Islands,2021-02-04,133
